batch_num	isbn	title	author	release_year	publisher	description	tags
75	9781035909575	The Three-Body Problem	Cixin Liu	2006	Ad Astra	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781784971540	The Three-Body Problem	Cixin Liu	2006	Bloomsbury Publishing	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781510005778	The Three-Body Problem	Cixin Liu	2006	Clipper Audio	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781784971571	The Three-Body Problem	Cixin Liu	2006	Head of Zeus	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9787229030933	死神永生	刘慈欣, Cixin Liu	2006	Chongqing chu ban she	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781510015470	The Three-Body Problem	Cixin Liu	2006	Avid Audio	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781784971557	The Three-Body Problem	Cixin Liu	2006	Head of Zeus	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9780765377074	The Three-Body Problem	Cixin Liu	2006	Tor Science Fiction	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781035912421	The Three-Body Problem	Cixin Liu	2006	Head of Zeus	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781035911929	The Three-Body Problem	Cixin Liu	2006	Head of Zeus	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781800249172	Remembrance of Earth's Past: The Three-Body Trilogy	Cixin Liu	2006	Head of Zeus	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
75	9781466853447	The Three-Body Problem	Cixin Liu	2006	Tor Books	"An alien civilization on the brink of destruction captures the signal and plans to invade Earth. 

Meanwhile, on Earth, different camps start forming, planning to either welcome the superior beings and help them take over a world seen as corrupt, or to fight against the invasion. 

The result is a science fiction masterpiece of enormous scope and vision."	[{'Science Fiction': 17}, {'Fiction': 7}, {'Aliens': 3}, {'Fantasy': 3}, {'Sci-fi': 2}, {'First contact': 2}, {'Science Fiction & Fantasy': 2}, {'General': 2}, {'Hard Science Fiction': 2}, {'China': 1}, {'Unloveable Characters': 60}, {'Weak Character Development': 58}, {'Plot driven': 58}, {'Not Diverse Characters': 41}, {'Diverse Characters': 26}, {'A mix driven': 18}, {'Strong Character Development': 13}, {'Loveable Characters': 9}, {'Character driven': 2}, {'audiobook': 2}, {'mysterious': 71}, {'challenging': 50}, {'dark': 40}, {'Adventurous': 35}, {'tense': 33}, {'reflective': 27}, {'informative': 21}, {'emotional': 6}, {'sad': 6}, {'slow-paced': 1}]
